icao,aerodrome_name,timestamp_utc,station_id,latitude,longitude,elevation,date_time,wind_direction,wind_speed,wind_gust,visibility,current_wx1,current_wx2,current_wx3,low_cloud_type,low_cloud_level,medium_cloud_type,medium_cloud_level,high_cloud_type,high_cloud_level,highest_cloud_type,highest_cloud_level,cloud_coverage,air_temperature,dew_point_temperature,altimeter,current_wx1_symbol,current_wx2_symbol,current_wx3_symbol,remarks,air_pressure_at_sea_level,eastward_wind,northward_wind,raw_metar
SPSO,Pisco,2025-01-01 00:00:00,SPSO,-13.73,-76.22,10.0,2026-05-01 00:00:00,340.0,4.0,,9999.0,,,,BKN,8000.0,,,,,,,6.0,22.0,18.0,29.91,0.0,0.0,0.0,PP000,1013.27,1.3680805733026744,-3.7587704831436337,202501010000 METAR SPSO 010000Z 34004KT 9999 BKN080 22/18 Q1013 RMK PP000=
SPSO,Pisco,2025-01-01 01:00:00,SPSO,-13.73,-76.22,10.0,2026-05-01 01:00:00,340.0,3.0,,8000.0,,,,BKN,8000.0,,,,,,,6.0,22.0,18.0,29.91,0.0,0.0,0.0,PP000,1013.27,1.0260604299770058,-2.8190778623577253,202501010100 METAR SPSO 010100Z 34003KT 310V010 8000 BKN080 22/18 Q1013 RMK PP000=
SPSO,Pisco,2025-01-01 02:00:00,SPSO,-13.73,-76.22,10.0,2026-05-01 02:00:00,280.0,3.0,,8000.0,,,,FEW,8000.0,,,,,,,2.0,22.0,19.0,29.94,0.0,0.0,0.0,PP000,1014.27,2.9544232590366244,-0.5209445330007899,202501010200 METAR SPSO 010200Z 28003KT 250V320 8000 FEW080 22/19 Q1014 RMK PP000=
SPSO,Pisco,2025-01-01 03:00:00,SPSO,-13.73,-76.22,10.0,2026-05-01 03:00:00,240.0,4.0,,9999.0,,,,FEW,8000.0,,,,,,,2.0,21.0,18.0,29.94,0.0,0.0,0.0,PP000,1014.28,3.4641016151377535,2.0000000000000018,202501010300 METAR SPSO 010300Z 24004KT 9999 FEW080 21/18 Q1014 RMK PP000=
SPSO,Pisco,2025-01-01 04:00:00,SPSO,-13.73,-76.22,10.0,2026-05-01 04:00:00,230.0,4.0,,10000.0,,,,,,,,,,,,0.0,21.0,17.0,29.94,0.0,0.0,0.0,PP000,1014.28,3.0641777724759116,2.571150438746158,202501010400 METAR SPSO 010400Z 23004KT CAVOK 21/17 Q1014 RMK PP000=
SPSO,Pisco,2025-01-01 05:00:00,SPSO,-13.73,-76.22,10.0,2026-05-01 05:00:00,0.0,0.0,,10000.0,,,,,,,,,,,,0.0,21.0,18.0,,0.0,0.0,0.0,1014 RMK PP000,,-0.0,-0.0,202501010500 METAR SPSO 010500Z 00000KT CAVOK 21/18 1014 RMK PP000=
SPSO,Pisco,2025-01-01 06:00:00,SPSO,-13.73,-76.22,10.0,2026-05-01 06:00:00,210.0,3.0,,10000.0,,,,,,,,,,,,0.0,21.0,17.0,29.91,0.0,0.0,0.0,PP000,1013.28,1.5000000000000004,2.598076211353316,202501010600 METAR SPSO 010600Z 21003KT 160V240 CAVOK 21/17 Q1013 RMK PP000=
SPSO,Pisco,2025-01-01 07:00:00,SPSO,-13.73,-76.22,10.0,2026-05-01 07:00:00,200.0,4.0,,10000.0,,,,,,,,,,,,0.0,21.0,17.0,29.91,0.0,0.0,0.0,PP000,1013.28,1.3680805733026746,3.7587704831436337,202501010700 METAR SPSO 010700Z 20004KT CAVOK 21/17 Q1013 RMK PP000=
SPSO,Pisco,2025-01-01 08:00:00,SPSO,-13.73,-76.22,10.0,2026-05-01 08:00:00,200.0,4.0,,10000.0,,,,,,,,,,,,0.0,21.0,17.0,29.91,0.0,0.0,0.0,PP000,1013.28,1.3680805733026746,3.7587704831436337,202501010800 METAR SPSO 010800Z 20004KT CAVOK 21/17 Q1013 RMK PP000=
SPSO,Pisco,2025-01-01 09:00:00,SPSO,-13.73,-76.22,10.0,2026-05-01 09:00:00,210.0,6.0,,10000.0,,,,,,,,,,,,0.0,20.0,17.0,29.88,0.0,0.0,0.0,PP000,1012.28,3.000000000000001,5.196152422706632,202501010900 METAR SPSO 010900Z 21006KT CAVOK 20/17 Q1012 RMK PP000=
SPSO,Pisco,2025-01-01 10:00:00,SPSO,-13.73,-76.22,10.0,2026-05-01 10:00:00,200.0,3.0,,10000.0,,,,,,,,,,,,0.0,20.0,17.0,29.91,0.0,0.0,0.0,PP000,1013.28,1.026060429977006,2.8190778623577253,202501011000 METAR COR SPSO 011000Z 20003KT CAVOK 20/17 Q1013 RMK PP000=
SPSO,Pisco,2025-01-01 11:00:00,SPSO,-13.73,-76.22,10.0,2026-05-01 11:00:00,190.0,4.0,,10000.0,,,,,,,,,,,,0.0,20.0,17.0,29.91,0.0,0.0,0.0,PP000,1013.28,0.6945927106677219,3.939231012048832,202501011100 METAR SPSO 011100Z 19004KT CAVOK 20/17 Q1013 RMK PP000=
SPSO,Pisco,2025-01-01 12:00:00,SPSO,-13.73,-76.22,10.0,2026-05-01 12:00:00,,1.0,,10000.0,,,,,,,,,,,,0.0,21.0,17.0,29.94,0.0,0.0,0.0,TN20.0 BIRD HAZARD RWY 22/04 PP000,1014.28,,,202501011200 METAR SPSO 011200Z VRB01KT CAVOK 21/17 Q1014 RMK TN20.0 BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2025-01-01 13:00:00,SPSO,-13.73,-76.22,10.0,2026-05-01 13:00:00,40.0,4.0,,8000.0,,,,NSC,,,,,,,,0.0,22.0,18.0,29.94,0.0,0.0,0.0,HZ BIRD HAZARD RWY 22/04 PP000,1014.27,-2.571150438746157,-3.064177772475912,202501011300 METAR SPSO 011300Z 04004KT 010V070 8000 NSC 22/18 Q1014 RMK HZ BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2025-01-01 14:00:00,SPSO,-13.73,-76.22,10.0,2026-05-01 14:00:00,300.0,6.0,,10000.0,,,,,,,,,,,,0.0,24.0,19.0,29.94,0.0,0.0,0.0,BIRD HAZARD RWY 22/04 PP000,1014.26,5.196152422706632,-3.000000000000001,202501011400 METAR SPSO 011400Z 30006KT 270V330 CAVOK 24/19 Q1014 RMK BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2025-01-01 15:00:00,SPSO,-13.73,-76.22,10.0,2026-05-01 15:00:00,290.0,10.0,,10000.0,,,,,,,,,,,,0.0,22.0,18.0,29.94,0.0,0.0,0.0,BIRD HAZARD RWY 22/04 PP000,1014.27,9.396926207859083,-3.4202014332566897,202501011500 METAR SPSO 011500Z 29010KT CAVOK 22/18 Q1014 RMK BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2025-01-01 16:00:00,SPSO,-13.73,-76.22,10.0,2026-05-01 16:00:00,260.0,11.0,,10000.0,,,,,,,,,,,,0.0,22.0,18.0,29.91,0.0,0.0,0.0,BIRD HAZARD RWY 22/04 PP000,1013.27,10.832885283134289,1.9101299543362336,202501011600 METAR SPSO 011600Z 26011KT CAVOK 22/18 Q1013 RMK BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2025-01-01 17:00:00,SPSO,-13.73,-76.22,10.0,2026-05-01 17:00:00,260.0,10.0,,10000.0,,,,,,,,,,,,0.0,24.0,17.0,29.91,0.0,0.0,0.0,BIRD HAZARD RWY 22/04 PP000,1013.26,9.84807753012208,1.7364817766693033,202501011700 METAR SPSO 011700Z 26010KT CAVOK 24/17 Q1013 RMK BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2025-01-01 18:00:00,SPSO,-13.73,-76.22,10.0,2026-05-01 18:00:00,270.0,9.0,,9999.0,,,,SCT,8000.0,,,,,,,4.0,25.0,19.0,29.91,0.0,0.0,0.0,BIRD HAZARD RWY 22/04 PP000,1013.26,9.0,1.6532731788489267e-15,202501011800 METAR SPSO 011800Z 27009KT 9999 SCT080 25/19 Q1013 RMK BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2025-01-01 19:00:00,SPSO,-13.73,-76.22,10.0,2026-05-01 19:00:00,230.0,11.0,,9999.0,,,,SCT,8000.0,,,,,,,4.0,25.0,18.0,29.88,0.0,0.0,0.0,BIRD HAZARD RWY 22/04 PP000,1012.26,8.426488874308756,7.070663706551934,202501011900 METAR SPSO 011900Z 23011KT 9999 SCT080 25/18 Q1012 RMK BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2025-01-01 20:00:00,SPSO,-13.73,-76.22,10.0,2026-05-01 20:00:00,220.0,15.0,,10000.0,,,,,,,,,,,,0.0,25.0,18.0,29.85,0.0,0.0,0.0,BIRD HAZARD RWY 22/04 PP000,1011.26,9.641814145298088,11.49066664678467,202501012000 METAR SPSO 012000Z 22015KT CAVOK 25/18 Q1011 RMK BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2025-01-01 21:00:00,SPSO,-13.73,-76.22,10.0,2026-05-01 21:00:00,220.0,15.0,,10000.0,,,,,,,,,,,,0.0,25.0,18.0,29.85,0.0,0.0,0.0,BIRD HAZARD RWY 22/04 PP000,1011.26,9.641814145298088,11.49066664678467,202501012100 METAR SPSO 012100Z 22015KT CAVOK 25/18 Q1011 RMK BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2025-01-01 22:00:00,SPSO,-13.73,-76.22,10.0,2026-05-01 22:00:00,220.0,14.0,,10000.0,,,,,,,,,,,,0.0,24.0,18.0,29.85,0.0,0.0,0.0,TX26.2 BIRD HAZARD RWY 22/04 PP000,1011.26,8.999026535611549,10.724622203665692,202501012200 METAR SPSO 012200Z 22014KT CAVOK 24/18 Q1011 RMK TX26.2 BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2025-01-01 23:00:00,SPSO,-13.73,-76.22,10.0,2026-05-01 23:00:00,220.0,11.0,,10000.0,,,,,,,,,,,,0.0,23.0,17.0,29.88,0.0,0.0,0.0,BIRD HAZARD RWY 22/04 PP000,1012.27,7.070663706551931,8.426488874308758,202501012300 METAR SPSO 012300Z 22011KT CAVOK 23/17 Q1012 RMK BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2025-01-02 00:00:00,SPSO,-13.73,-76.22,10.0,2026-05-02 00:00:00,230.0,8.0,,10000.0,,,,,,,,,,,,0.0,22.0,18.0,29.88,0.0,0.0,0.0,PP000,1012.27,6.128355544951823,5.142300877492316,202501020000 METAR SPSO 020000Z 23008KT CAVOK 22/18 Q1012 RMK PP000=
SPSO,Pisco,2025-01-02 01:00:00,SPSO,-13.73,-76.22,10.0,2026-05-02 01:00:00,200.0,7.0,,10000.0,,,,,,,,,,,,0.0,22.0,17.0,29.91,0.0,0.0,0.0,PP000,1013.27,2.394141003279681,6.5778483455013586,202501020100 METAR SPSO 020100Z 20007KT CAVOK 22/17 Q1013 RMK PP000=
SPSO,Pisco,2025-01-02 02:00:00,SPSO,-13.73,-76.22,10.0,2026-05-02 02:00:00,190.0,5.0,,10000.0,,,,,,,,,,,,0.0,23.0,19.0,29.91,0.0,0.0,0.0,PP000,1013.27,0.8682408883346524,4.92403876506104,202501020200 METAR SPSO 020200Z 19005KT CAVOK 23/19 Q1013 RMK PP000=
SPSO,Pisco,2025-01-02 03:00:00,SPSO,-13.73,-76.22,10.0,2026-05-02 03:00:00,220.0,5.0,,10000.0,,,,,,,,,,,,0.0,22.0,18.0,29.91,0.0,0.0,0.0,PP000,1013.27,3.2139380484326963,3.83022221559489,202501020300 METAR SPSO 020300Z 22005KT CAVOK 22/18 Q1013 RMK PP000=
SPSO,Pisco,2025-01-02 04:00:00,SPSO,-13.73,-76.22,10.0,2026-05-02 04:00:00,200.0,4.0,,10000.0,,,,,,,,,,,,0.0,21.0,18.0,29.91,0.0,0.0,0.0,PP000,1013.28,1.3680805733026746,3.7587704831436337,202501020400 METAR SPSO 020400Z 20004KT CAVOK 21/18 Q1013 RMK PP000=
SPSO,Pisco,2025-01-02 05:00:00,SPSO,-13.73,-76.22,10.0,2026-05-02 05:00:00,230.0,8.0,,10000.0,,,,,,,,,,,,0.0,21.0,18.0,29.91,0.0,0.0,0.0,PP000,1013.28,6.128355544951823,5.142300877492316,202501020500 METAR SPSO 020500Z 23008KT CAVOK 21/18 Q1013 RMK PP000=
SPSO,Pisco,2025-01-02 06:00:00,SPSO,-13.73,-76.22,10.0,2026-05-02 06:00:00,240.0,6.0,,10000.0,,,,,,,,,,,,0.0,21.0,17.0,29.88,0.0,0.0,0.0,PP000,1012.27,5.19615242270663,3.0000000000000027,202501020600 METAR SPSO 020600Z 24006KT CAVOK 21/17 Q1012 RMK PP000=
SPSO,Pisco,2025-01-02 07:00:00,SPSO,-13.73,-76.22,10.0,2026-05-02 07:00:00,230.0,7.0,,10000.0,,,,,,,,,,,,0.0,21.0,17.0,29.88,0.0,0.0,0.0,PP000,1012.27,5.362311101832845,4.499513267805776,202501020700 METAR SPSO 020700Z 23007KT CAVOK 21/17 Q1012 RMK PP000=
SPSO,Pisco,2025-01-02 08:00:00,SPSO,-13.73,-76.22,10.0,2026-05-02 08:00:00,220.0,4.0,,8000.0,,,,NSC,,,,,,,,0.0,21.0,18.0,29.85,0.0,0.0,0.0,PP000,1011.27,2.571150438746157,3.064177772475912,202501020800 METAR SPSO 020800Z 22004KT 8000 NSC 21/18 Q1011 RMK PP000=
SPSO,Pisco,2025-01-02 09:00:00,SPSO,-13.73,-76.22,10.0,2026-05-02 09:00:00,,1.0,,8000.0,,,,NSC,,,,,,,,0.0,21.0,17.0,29.85,0.0,0.0,0.0,PP000,1011.27,,,202501020900 METAR SPSO 020900Z VRB01KT 8000 NSC 21/17 Q1011 RMK PP000=
SPSO,Pisco,2025-01-02 10:00:00,SPSO,-13.73,-76.22,10.0,2026-05-02 10:00:00,,1.0,,6000.0,,,,NSC,,,,,,,,0.0,21.0,17.0,29.88,0.0,0.0,0.0,PP000,1012.27,,,202501021000 METAR SPSO 021000Z VRB01KT 6000 NSC 21/17 Q1012 RMK PP000=
SPSO,Pisco,2025-01-02 11:00:00,SPSO,-13.73,-76.22,10.0,2026-05-02 11:00:00,20.0,3.0,,6000.0,,,,NSC,,,,,,,,0.0,21.0,18.0,29.91,0.0,0.0,0.0,PP000,1013.28,-1.0260604299770062,-2.8190778623577253,202501021100 METAR SPSO 021100Z 02003KT 6000 NSC 21/18 Q1013 RMK PP000=
SPSO,Pisco,2025-01-02 12:00:00,SPSO,-13.73,-76.22,10.0,2026-05-02 12:00:00,360.0,3.0,,7000.0,,,,NSC,,,,,,,,0.0,21.0,18.0,29.91,0.0,0.0,0.0,BIRD HAZARD RWY 22/04 TN20.4 PP000,1013.28,7.347880794884119e-16,-3.0,202501021200 METAR SPSO 021200Z 36003KT 330V030 7000 NSC 21/18 Q1013 RMK BIRD HAZARD RWY 22/04 TN20.4 PP000=
SPSO,Pisco,2025-01-02 13:00:00,SPSO,-13.73,-76.22,10.0,2026-05-02 13:00:00,,2.0,,9000.0,,,,NSC,,,,,,,,0.0,22.0,18.0,29.94,0.0,0.0,0.0,BIRD HAZARD RWY 22/04 PP000,1014.27,,,202501021300 METAR SPSO 021300Z VRB02KT 9000 NSC 22/18 Q1014 RMK BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2025-01-02 14:00:00,SPSO,-13.73,-76.22,10.0,2026-05-02 14:00:00,300.0,3.0,,9000.0,,,,NSC,,,,,,,,0.0,22.0,19.0,29.94,0.0,0.0,0.0,BIRD HAZARD RWY 22/04 PP000,1014.27,2.598076211353316,-1.5000000000000004,202501021400 METAR SPSO 021400Z 30003KT 270V340 9000 NSC 22/19 Q1014 RMK BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2025-01-02 15:00:00,SPSO,-13.73,-76.22,10.0,2026-05-02 15:00:00,290.0,6.0,,10000.0,,,,,,,,,,,,0.0,23.0,19.0,29.94,0.0,0.0,0.0,BIRD HAZARD RWY 22/04 PP000,1014.27,5.63815572471545,-2.052120859954014,202501021500 METAR SPSO 021500Z 29006KT CAVOK 23/19 Q1014 RMK BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2025-01-02 16:00:00,SPSO,-13.73,-76.22,10.0,2026-05-02 16:00:00,310.0,8.0,,10000.0,,,,,,,,,,,,0.0,23.0,18.0,29.94,0.0,0.0,0.0,BIRD HAZARD RWY 22/04 PP000,1014.27,6.128355544951825,-5.142300877492314,202501021600 METAR SPSO 021600Z 31008KT CAVOK 23/18 Q1014 RMK BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2025-01-02 17:00:00,SPSO,-13.73,-76.22,10.0,2026-05-02 17:00:00,290.0,8.0,,10000.0,,,,,,,,,,,,0.0,23.0,18.0,29.91,0.0,0.0,0.0,BIRD HAZARD RWY 22/04 PP000,1013.27,7.5175409662872665,-2.736161146605352,202501021700 METAR SPSO 021700Z 29008KT CAVOK 23/18 Q1013 RMK BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2025-01-02 18:00:00,SPSO,-13.73,-76.22,10.0,2026-05-02 18:00:00,290.0,8.0,,10000.0,,,,,,,,,,,,0.0,23.0,19.0,29.91,0.0,0.0,0.0,BIRD HAZARD RWY 22/04 PP000,1013.27,7.5175409662872665,-2.736161146605352,202501021800 METAR SPSO 021800Z 29008KT 260V320 CAVOK 23/19 Q1013 RMK BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2025-01-02 19:00:00,SPSO,-13.73,-76.22,10.0,2026-05-02 19:00:00,290.0,5.0,,10000.0,,,,,,,,,,,,0.0,24.0,18.0,29.88,0.0,0.0,0.0,BIRD HAZARD RWY 22/04 PP000,1012.26,4.698463103929542,-1.7101007166283448,202501021900 METAR SPSO 021900Z 29005KT 270V330 CAVOK 24/18 Q1012 RMK BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2025-01-02 20:00:00,SPSO,-13.73,-76.22,10.0,2026-05-02 20:00:00,230.0,11.0,,10000.0,,,,,,,,,,,,0.0,23.0,18.0,29.88,0.0,0.0,0.0,BIRD HAZARD RWY 22/04 PP000,1012.27,8.426488874308756,7.070663706551934,202501022000 METAR SPSO 022000Z 23011KT CAVOK 23/18 Q1012 RMK BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2025-01-02 21:00:00,SPSO,-13.73,-76.22,10.0,2026-05-02 21:00:00,210.0,13.0,,10000.0,,,,,,,,,,,,0.0,23.0,18.0,29.85,0.0,0.0,0.0,BIRD HAZARD RWY 22/04 PP000,1011.27,6.500000000000002,11.258330249197702,202501022100 METAR SPSO 022100Z 21013KT CAVOK 23/18 Q1011 RMK BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2025-01-02 22:00:00,SPSO,-13.73,-76.22,10.0,2026-05-02 22:00:00,220.0,13.0,,10000.0,,,,,,,,,,,,0.0,22.0,18.0,29.85,0.0,0.0,0.0,TX23.8 BIRD HAZARD RWY 22/04 PP000,1011.27,8.35623892592501,9.958577760546714,202501022200 METAR SPSO 022200Z 22013KT CAVOK 22/18 Q1011 RMK TX23.8 BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2025-01-02 23:00:00,SPSO,-13.73,-76.22,10.0,2026-05-02 23:00:00,220.0,15.0,,10000.0,,,,,,,,,,,,0.0,21.0,18.0,29.88,0.0,0.0,0.0,BIRD HAZARD RWY 22/04 PP000,1012.27,9.641814145298088,11.49066664678467,202501022300 METAR SPSO 022300Z 22015KT CAVOK 21/18 Q1012 RMK BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2025-01-03 00:00:00,SPSO,-13.73,-76.22,10.0,2026-05-03 00:00:00,210.0,13.0,,9999.0,,,,SCT,8000.0,,,,,,,4.0,21.0,18.0,29.91,0.0,0.0,0.0,PP000,1013.28,6.500000000000002,11.258330249197702,202501030000 METAR SPSO 030000Z 21013KT 9999 SCT080 21/18 Q1013 RMK PP000=
SPSO,Pisco,2025-01-03 01:00:00,SPSO,-13.73,-76.22,10.0,2026-05-03 01:00:00,190.0,6.0,,10000.0,,,,,,,,,,,,0.0,21.0,18.0,29.94,0.0,0.0,0.0,PP000,1014.28,1.0418890660015827,5.908846518073248,202501030100 METAR SPSO 030100Z 19006KT CAVOK 21/18 Q1014 RMK PP000=
SPSO,Pisco,2025-01-03 02:00:00,SPSO,-13.73,-76.22,10.0,2026-05-03 02:00:00,180.0,4.0,,10000.0,,,,,,,,,,,,0.0,20.0,17.0,29.94,0.0,0.0,0.0,PP000,1014.28,-4.898587196589413e-16,4.0,202501030200 METAR SPSO 030200Z 18004KT 150V210 CAVOK 20/17 Q1014 RMK PP000=
SPSO,Pisco,2025-01-03 03:00:00,SPSO,-13.73,-76.22,10.0,2026-05-03 03:00:00,210.0,5.0,,10000.0,,,,,,,,,,,,0.0,20.0,17.0,29.94,0.0,0.0,0.0,PP000,1014.28,2.5000000000000004,4.330127018922193,202501030300 METAR SPSO 030300Z 21005KT CAVOK 20/17 Q1014 RMK PP000=
SPSO,Pisco,2025-01-03 04:00:00,SPSO,-13.73,-76.22,10.0,2026-05-03 04:00:00,0.0,0.0,,10000.0,,,,,,,,,,,,0.0,20.0,18.0,29.94,0.0,0.0,0.0,PP000,1014.28,-0.0,-0.0,202501030400 METAR SPSO 030400Z 00000KT CAVOK 20/18 Q1014 RMK PP000=
SPSO,Pisco,2025-01-03 05:00:00,SPSO,-13.73,-76.22,10.0,2026-05-03 05:00:00,,2.0,,10000.0,,,,,,,,,,,,0.0,21.0,18.0,29.94,0.0,0.0,0.0,PP000,1014.28,,,202501030500 METAR SPSO 030500Z VRB02KT CAVOK 21/18 Q1014 RMK PP000=
SPSO,Pisco,2025-01-03 06:00:00,SPSO,-13.73,-76.22,10.0,2026-05-03 06:00:00,,2.0,,10000.0,,,,,,,,,,,,0.0,21.0,18.0,29.91,0.0,0.0,0.0,PP000,1013.28,,,202501030600 METAR SPSO 030600Z VRB02KT CAVOK 21/18 Q1013 RMK PP000=
SPSO,Pisco,2025-01-03 07:00:00,SPSO,-13.73,-76.22,10.0,2026-05-03 07:00:00,350.0,4.0,,10000.0,,,,,,,,,,,,0.0,21.0,19.0,29.91,0.0,0.0,0.0,PP000,1013.28,0.6945927106677215,-3.939231012048832,202501030700 METAR SPSO 030700Z 35004KT CAVOK 21/19 Q1013 RMK PP000=
SPSO,Pisco,2025-01-03 08:00:00,SPSO,-13.73,-76.22,10.0,2026-05-03 08:00:00,10.0,8.0,,10000.0,,,,,,,,,,,,0.0,20.0,18.0,29.91,0.0,0.0,0.0,PP000,1013.28,-1.3891854213354426,-7.878462024097664,202501030800 METAR SPSO 030800Z 01008KT CAVOK 20/18 Q1013 RMK PP000=
SPSO,Pisco,2025-01-03 09:00:00,SPSO,-13.73,-76.22,10.0,2026-05-03 09:00:00,10.0,4.0,,10000.0,,,,,,,,,,,,0.0,20.0,18.0,29.91,0.0,0.0,0.0,PP000,1013.28,-0.6945927106677213,-3.939231012048832,202501030900 METAR SPSO 030900Z 01004KT CAVOK 20/18 Q1013 RMK PP000=
SPSO,Pisco,2025-01-03 10:00:00,SPSO,-13.73,-76.22,10.0,2026-05-03 10:00:00,360.0,4.0,,10000.0,,,,,,,,,,,,0.0,20.0,18.0,29.94,0.0,0.0,0.0,PP000,1014.28,9.797174393178826e-16,-4.0,202501031000 METAR SPSO 031000Z 36004KT CAVOK 20/18 Q1014 RMK PP000=
SPSO,Pisco,2025-01-03 11:00:00,SPSO,-13.73,-76.22,10.0,2026-05-03 11:00:00,320.0,4.0,,10000.0,,,,,,,,,,,,0.0,20.0,18.0,29.94,0.0,0.0,0.0,PP000,1014.28,2.5711504387461583,-3.064177772475911,202501031100 METAR SPSO 031100Z 32004KT 290V350 CAVOK 20/18 Q1014 RMK PP000=
SPSO,Pisco,2025-01-03 12:00:00,SPSO,-13.73,-76.22,10.0,2026-05-03 12:00:00,,2.0,,10000.0,,,,,,,,,,,,0.0,20.0,18.0,29.97,0.0,0.0,0.0,TN19.8 BIRD HAZARD RWY 22/04 PP000,1015.28,,,202501031200 METAR SPSO 031200Z VRB02KT CAVOK 20/18 Q1015 RMK TN19.8 BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2025-01-03 13:00:00,SPSO,-13.73,-76.22,10.0,2026-05-03 13:00:00,,2.0,,8000.0,,,,NSC,,,,,,,,0.0,21.0,18.0,29.97,0.0,0.0,0.0,BIRD HAZARD RWY 22/04 PP000,1015.28,,,202501031300 METAR SPSO 031300Z VRB02KT 8000 NSC 21/18 Q1015 RMK BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2025-01-03 14:00:00,SPSO,-13.73,-76.22,10.0,2026-05-03 14:00:00,320.0,5.0,,9000.0,,,,NSC,,,,,,,,0.0,22.0,18.0,29.97,0.0,0.0,0.0,BIRD HAZARD RWY 22/04 PP000,1015.27,3.213938048432698,-3.830222215594889,202501031400 METAR SPSO 031400Z 32005KT 9000 NSC 22/18 Q1015 RMK BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2025-01-03 15:00:00,SPSO,-13.73,-76.22,10.0,2026-05-03 15:00:00,310.0,4.0,,10000.0,,,,,,,,,,,,0.0,22.0,19.0,29.97,0.0,0.0,0.0,BIRD HAZARD RWY 22/04 PP000,1015.27,3.0641777724759125,-2.571150438746157,202501031500 METAR SPSO 031500Z 31004KT CAVOK 22/19 Q1015 RMK BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2025-01-03 16:00:00,SPSO,-13.73,-76.22,10.0,2026-05-03 16:00:00,310.0,10.0,,10000.0,,,,,,,,,,,,0.0,23.0,19.0,29.97,0.0,0.0,0.0,BIRD HAZARD RWY 22/04 PP000,1015.27,7.660444431189781,-6.4278760968653925,202501031600 METAR SPSO 031600Z 31010KT 290V350 CAVOK 23/19 Q1015 RMK BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2025-01-03 17:00:00,SPSO,-13.73,-76.22,10.0,2026-05-03 17:00:00,320.0,9.0,,10000.0,,,,,,,,,,,,0.0,22.0,18.0,29.97,0.0,0.0,0.0,BIRD HAZARD RWY 22/04 PP000,1015.27,5.785088487178856,-6.8943999880708,202501031700 METAR SPSO 031700Z 32009KT 290V350 CAVOK 22/18 Q1015 RMK BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2025-01-03 18:00:00,SPSO,-13.73,-76.22,10.0,2026-05-03 18:00:00,290.0,7.0,,10000.0,,,,,,,,,,,,0.0,23.0,18.0,29.94,0.0,0.0,0.0,BIRD HAZARD RWY 22/04 PP000,1014.27,6.5778483455013586,-2.394141003279683,202501031800 METAR SPSO 031800Z 29007KT CAVOK 23/18 Q1014 RMK BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2025-01-03 19:00:00,SPSO,-13.73,-76.22,10.0,2026-05-03 19:00:00,290.0,9.0,,10000.0,,,,,,,,,,,,0.0,23.0,19.0,29.91,0.0,0.0,0.0,BIRD HAZARD RWY 22/04 PP000,1013.27,8.457233587073175,-3.078181289931021,202501031900 METAR SPSO 031900Z 29009KT CAVOK 23/19 Q1013 RMK BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2025-01-03 20:00:00,SPSO,-13.73,-76.22,10.0,2026-05-03 20:00:00,270.0,6.0,,10000.0,,,,,,,,,,,,0.0,24.0,19.0,29.91,0.0,0.0,0.0,BIRD HAZARD RWY 22/04 PP000,1013.26,6.0,1.102182119232618e-15,202501032000 METAR SPSO 032000Z 27006KT CAVOK 24/19 Q1013 RMK BIRD HAZARD RWY 22/04 PP000=
